ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,DEFAULT
19077,150000.0,female,university,married,36,0,0,0,0,0,0,137664.0,140869.0,144954.0,101342.0,80819.0,81022.0,5500.0,6704.0,3712.0,3000.0,3890.0,3500.0,0
19078,90000.0,female,highschool,married,40,1,2,2,2,2,2,40467.0,41495.0,42520.0,42997.0,41698.0,43976.0,2000.0,2000.0,1800.0,0.0,3434.0,1708.0,0
19079,50000.0,female,highschool,single,45,0,0,0,0,0,0,3740.0,4382.0,5008.0,5627.0,6159.0,6677.0,1100.0,1091.0,1100.0,1000.0,1000.0,1000.0,0
19080,70000.0,female,grad,single,29,0,0,0,0,0,0,66867.0,66502.0,54263.0,47562.0,43735.0,43509.0,3020.0,5040.0,2000.0,2000.0,12000.0,5000.0,0
19081,210000.0,female,grad,single,29,0,0,0,0,0,0,217220.0,231500.0,197027.0,198293.0,197841.0,205864.0,7700.0,10292.0,8900.0,7200.0,14300.0,10000.0,0
19082,450000.0,female,grad,single,31,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
19083,70000.0,female,highschool,married,32,0,0,0,0,2,0,14180.0,10856.0,10822.0,13627.0,10852.0,12676.0,3000.0,2000.0,3000.0,0.0,2000.0,3000.0,1
19084,70000.0,female,highschool,single,32,2,2,2,0,0,2,23741.0,26021.0,24419.0,23541.0,10576.0,6985.0,4000.0,0.0,2000.0,1000.0,0.0,4000.0,1
19085,300000.0,female,highschool,single,34,-1,-1,2,0,0,-1,2344.0,7929.0,7667.0,26900.0,31500.0,33920.0,8000.0,0.0,20000.0,5000.0,33920.0,0.0,0
19086,70000.0,female,grad,married,29,0,0,0,0,0,0,68494.0,68532.0,69475.0,69582.0,69589.0,68728.0,3200.0,3300.0,3100.0,2800.0,2600.0,2940.0,0
19087,180000.0,female,university,married,37,0,0,0,0,0,0,88275.0,78089.0,75159.0,76602.0,76896.0,78588.0,2800.0,3333.0,3310.0,2900.0,3040.0,3500.0,0
19088,50000.0,female,highschool,married,29,2,2,0,0,0,0,59077.0,55607.0,54882.0,53894.0,52382.0,53947.0,0.0,2700.0,2450.0,1830.0,4300.0,6500.0,1
19089,20000.0,female,university,single,27,-1,2,0,0,0,2,20556.0,19403.0,13536.0,17623.0,18662.0,10243.0,8.0,2072.0,15000.0,1500.0,0.0,10000.0,0
19090,260000.0,female,grad,single,31,0,0,0,0,0,0,229398.0,202429.0,206210.0,208752.0,209083.0,208463.0,8720.0,9000.0,8910.0,7570.0,7751.0,8200.0,0
19091,70000.0,female,highschool,married,34,0,0,-1,0,0,0,5219.0,6747.0,19948.0,20231.0,20757.0,18357.0,3092.0,19948.0,3000.0,3002.0,1002.0,2102.0,0
19092,50000.0,female,university,other,31,2,2,3,2,2,2,39193.0,42816.0,42838.0,43335.0,44220.0,45159.0,4600.0,1000.0,1500.0,1900.0,1800.0,1200.0,1
19093,150000.0,female,university,married,34,0,0,0,0,0,0,146661.0,142118.0,139750.0,142730.0,144083.0,130791.0,6800.0,6600.0,6800.0,5600.0,4900.0,5100.0,0
19094,150000.0,female,highschool,married,45,0,0,0,0,0,0,47372.0,42652.0,42306.0,41579.0,40669.0,39301.0,2000.0,2100.0,1837.0,1400.0,1486.0,1572.0,0
19095,20000.0,female,university,married,37,0,0,0,0,0,0,19326.0,20240.0,17800.0,18699.0,17770.0,48321.0,1263.0,1630.0,1529.0,1200.0,2000.0,742.0,0
19096,60000.0,female,university,single,45,0,0,0,0,0,0,57711.0,58760.0,49576.0,50802.0,11110.0,12543.0,2500.0,2384.0,3000.0,2000.0,2000.0,2000.0,0
19097,50000.0,female,university,married,30,0,0,0,0,0,0,40596.0,41632.0,42687.0,40614.0,29356.0,29815.0,2000.0,2047.0,3246.0,1164.0,1048.0,1100.0,0
19098,50000.0,female,grad,single,25,0,0,0,0,0,2,26240.0,26996.0,28056.0,29584.0,31595.0,30952.0,1500.0,1500.0,2000.0,2500.0,0.0,3000.0,0
19099,80000.0,female,grad,married,27,3,2,0,0,0,3,71965.0,70232.0,71794.0,73125.0,82798.0,81336.0,0.0,3278.0,3211.0,11457.0,0.0,0.0,1
19100,140000.0,female,grad,single,27,0,0,0,0,-1,-1,10064.0,10551.0,11655.0,11377.0,735.0,1051.0,2000.0,2000.0,1000.0,735.0,1051.0,569.0,0
19101,20000.0,female,highschool,single,28,1,2,2,2,2,0,6616.0,6364.0,7891.0,8913.0,8624.0,9628.0,0.0,1800.0,1300.0,0.0,1300.0,1900.0,1
19102,10000.0,female,university,married,49,2,0,0,0,0,0,2240.0,3100.0,4116.0,5280.0,5543.0,5605.0,1057.0,1073.0,1237.0,500.0,300.0,205.0,1
19103,120000.0,female,university,married,45,0,0,0,-2,-2,-2,11547.0,9836.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,5562.0,0
19104,50000.0,female,university,married,40,1,3,2,0,0,0,36291.0,35385.0,31558.0,31664.0,15700.0,0.0,0.0,0.0,1000.0,314.0,0.0,0.0,1
19105,30000.0,female,university,married,39,2,0,0,2,2,0,11436.0,12439.0,14911.0,15819.0,15346.0,16666.0,1500.0,3000.0,1500.0,0.0,1500.0,2000.0,1
19106,210000.0,female,university,married,49,2,0,0,0,0,0,114273.0,115302.0,111906.0,111423.0,92394.0,93321.0,6000.0,6000.0,5000.0,3000.0,3500.0,3000.0,1
19107,150000.0,female,grad,single,27,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
19108,180000.0,female,highschool,married,28,0,0,0,0,0,0,113125.0,67864.0,31613.0,25220.0,8654.0,4837.0,1923.0,1501.0,1000.0,0.0,0.0,49347.0,0
19109,590000.0,female,university,married,29,-2,-2,-2,-1,0,0,0.0,0.0,0.0,1387.0,2206.0,3014.0,0.0,0.0,1387.0,1000.0,1000.0,1000.0,1
19110,260000.0,female,grad,married,30,0,0,0,0,0,0,25661.0,30196.0,69429.0,167640.0,169446.0,172989.0,5000.0,40000.0,100000.0,5720.0,5922.0,5958.0,0
19111,90000.0,female,highschool,married,35,0,0,-1,0,0,0,13865.0,5128.0,6911.0,8774.0,9622.0,9824.0,2054.0,6911.0,2000.0,1000.0,357.0,1000.0,0
19112,110000.0,female,university,married,28,0,0,0,0,0,0,20186.0,19678.0,18145.0,17729.0,17239.0,10231.0,1300.0,1500.0,1200.0,467.0,400.0,500.0,0
19113,140000.0,female,grad,single,28,0,-1,-1,-1,-1,-1,1756.0,2201.0,923.0,1751.0,573.0,873.0,2209.0,923.0,1751.0,573.0,873.0,984.0,0
19114,210000.0,female,grad,single,30,-1,-1,-1,-1,-1,-1,7631.0,5583.0,5583.0,5583.0,5583.0,5500.0,5583.0,5583.0,5583.0,5583.0,5500.0,5823.0,0
19115,80000.0,female,university,married,31,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
19116,30000.0,female,highschool,married,36,1,2,-1,2,2,-1,8910.0,7438.0,6242.0,4789.0,3597.0,21234.0,22.0,6245.0,3.0,6.0,30006.0,1221.0,0
19117,120000.0,female,highschool,married,28,0,0,0,0,0,0,93623.0,95472.0,93778.0,86416.0,53501.0,51931.0,3440.0,5017.0,5000.0,2000.0,1500.0,42800.0,0
19118,20000.0,female,highschool,married,44,0,0,0,2,2,2,7661.0,8981.0,10860.0,12380.0,11400.0,0.0,1457.0,2600.0,2000.0,0.0,0.0,0.0,0
19119,80000.0,female,highschool,single,42,0,0,0,0,0,0,50320.0,49816.0,49457.0,49071.0,48242.0,47746.0,1784.0,1898.0,1985.0,1629.0,1655.0,1687.0,0
19120,110000.0,female,university,single,35,0,0,0,0,0,0,22514.0,23201.0,23914.0,24886.0,24903.0,25102.0,1378.0,1723.0,1695.0,1028.0,1056.0,907.0,0
19121,240000.0,female,university,married,34,0,0,0,0,-1,0,77126.0,59832.0,45054.0,39245.0,75742.0,39389.0,5005.0,2116.0,1200.0,75742.0,0.0,62282.0,0
19122,100000.0,female,university,married,49,0,-1,-1,-1,0,0,5532.0,5325.0,5423.0,29628.0,13252.0,3723.0,5325.0,5423.0,29628.0,0.0,0.0,3513.0,0
19123,200000.0,female,university,single,32,0,0,0,0,0,0,150204.0,153189.0,156406.0,159650.0,163625.0,167790.0,5479.0,5682.0,5850.0,6625.0,6790.0,6235.0,0
19124,450000.0,female,grad,single,32,-2,-2,-2,-2,-2,-2,1249.0,142.0,5965.0,991.0,-9.0,1974.0,142.0,6001.0,996.0,0.0,1983.0,7228.0,0
19125,150000.0,female,university,single,32,0,0,0,0,0,0,49760.0,39332.0,17563.0,10122.0,11622.0,8622.0,2538.0,2000.0,2000.0,1500.0,1000.0,64411.0,0
19126,120000.0,female,university,married,39,-1,2,-1,-1,-1,-1,11277.0,5624.0,5333.0,5333.0,5333.0,21348.0,0.0,5333.0,5333.0,5333.0,21348.0,5333.0,0
19127,70000.0,female,university,single,26,2,0,0,0,0,0,66087.0,67510.0,69007.0,61845.0,60184.0,66801.0,3120.0,3303.0,2800.0,2200.0,7600.0,0.0,1
19128,190000.0,female,grad,single,31,0,0,0,0,0,0,132946.0,136809.0,140664.0,144395.0,147642.0,151410.0,6000.0,6000.0,6000.0,5500.0,6000.0,5500.0,0
19129,50000.0,female,highschool,married,45,0,0,0,0,0,0,49212.0,42376.0,20009.0,20877.0,19642.0,18769.0,1611.0,1700.0,1547.0,785.0,1000.0,888.0,0
19130,60000.0,female,highschool,married,44,1,2,0,0,0,0,39466.0,32202.0,29503.0,29538.0,29971.0,29798.0,0.0,1802.0,1737.0,1170.0,1189.0,1230.0,0
19131,90000.0,female,grad,single,30,2,2,2,2,2,2,15979.0,17414.0,16846.0,20559.0,19933.0,21454.0,2000.0,0.0,4000.0,0.0,2000.0,0.0,1
19132,300000.0,female,university,married,33,0,0,0,0,0,0,62951.0,64491.0,65692.0,64969.0,67771.0,66428.0,4007.0,5000.0,5000.0,6000.0,6000.0,6000.0,0
19133,210000.0,female,highschool,married,32,0,0,-1,0,0,0,1406.0,0.0,712.0,1025.0,4584.0,0.0,0.0,712.0,1000.0,4000.0,0.0,821.0,0
19134,50000.0,female,university,married,34,2,2,2,0,0,0,46843.0,49378.0,48052.0,48573.0,28902.0,28205.0,4310.0,0.0,2033.0,1119.0,985.0,2000.0,0
19135,350000.0,female,grad,married,34,-1,0,0,0,0,0,37129.0,107295.0,108299.0,103487.0,90880.0,84387.0,75000.0,30000.0,4000.0,4000.0,5000.0,5000.0,0
19136,30000.0,female,university,married,34,0,0,0,0,0,0,26253.0,27256.0,28472.0,29212.0,29400.0,30000.0,1444.0,1660.0,1400.0,588.0,600.0,0.0,0
19137,280000.0,female,highschool,married,34,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
19138,380000.0,female,highschool,married,35,0,0,0,0,0,0,18341.0,16681.0,16678.0,16650.0,17380.0,17074.0,2000.0,3000.0,2000.0,2000.0,2000.0,2000.0,0
19139,360000.0,female,university,single,34,-2,-2,-2,-2,-2,-2,724.0,1232.0,291.0,776.0,0.0,312.0,1232.0,291.0,776.0,0.0,312.0,576.0,0
19140,260000.0,female,university,married,37,1,1,-2,-2,-1,0,5917.0,-15910.0,-15910.0,-15910.0,24090.0,13977.0,0.0,0.0,0.0,40000.0,507.0,656.0,0
19141,160000.0,female,university,married,37,0,0,0,0,0,-1,27720.0,14413.0,13484.0,6714.0,-319.0,3583.0,5000.0,5017.0,5000.0,0.0,6774.0,0.0,0
19142,250000.0,female,highschool,married,43,-2,-2,-2,-1,-1,-1,8443.0,13782.0,22997.0,24209.0,23122.0,4000.0,13829.0,22997.0,25071.0,23122.0,4000.0,28650.0,0
19143,320000.0,female,grad,single,27,-1,0,0,0,-1,0,19950.0,24544.0,31236.0,66091.0,5800.0,5800.0,5000.0,10000.0,36091.0,5800.0,0.0,464.0,0
19144,140000.0,female,university,single,31,0,0,0,0,0,0,137326.0,138119.0,137950.0,140254.0,139679.0,141748.0,6400.0,6600.0,6500.0,5100.0,5300.0,6000.0,0
19145,80000.0,female,highschool,married,32,0,0,0,0,0,0,58091.0,58247.0,59495.0,58832.0,57677.0,58066.0,2700.0,2800.0,2100.0,2181.0,2500.0,2300.0,0
19146,100000.0,female,grad,married,40,2,2,2,2,2,2,63422.0,64785.0,63179.0,67467.0,65784.0,69309.0,3000.0,0.0,5346.0,0.0,4600.0,3000.0,1
19147,210000.0,female,other,married,41,-2,-2,-2,-2,-2,-2,1662.0,13877.0,7600.0,5546.0,1241.0,1801.0,13934.0,7735.0,5551.0,1241.0,1801.0,1359.0,0
19148,200000.0,female,highschool,single,29,-1,-1,-1,-1,0,0,5555.0,7485.0,12555.0,882.0,882.0,0.0,7485.0,12625.0,882.0,0.0,0.0,0.0,0
19149,110000.0,female,highschool,married,37,0,0,0,0,0,0,104691.0,103655.0,85761.0,87336.0,39025.0,40242.0,5000.0,5000.0,4000.0,3700.0,2000.0,2000.0,0
19150,70000.0,female,grad,married,36,1,2,2,0,0,2,18514.0,19913.0,19310.0,20021.0,22175.0,21680.0,2000.0,0.0,1339.0,2493.0,0.0,792.0,1
19151,240000.0,female,university,married,46,0,0,0,0,-2,-2,233438.0,240715.0,246000.0,-150.0,-150.0,-150.0,11250.0,10950.0,0.0,0.0,0.0,672.0,0
19152,80000.0,female,university,married,38,0,0,0,0,0,0,70613.0,71421.0,72932.0,74422.0,75920.0,77490.0,2006.0,2100.0,2109.0,2131.0,2195.0,2458.0,0
19153,150000.0,female,highschool,single,47,0,0,0,0,0,0,132093.0,129831.0,126485.0,124547.0,117364.0,117368.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0
19154,50000.0,female,university,single,42,0,0,0,0,0,0,46566.0,47792.0,49322.0,50618.0,13842.0,14217.0,2000.0,2300.0,2500.0,500.0,600.0,600.0,0
19155,230000.0,female,university,married,37,0,0,0,0,-1,0,53327.0,52513.0,43726.0,22738.0,29019.0,20328.0,1973.0,1890.0,1595.0,29019.0,567.0,506.0,0
19156,290000.0,female,grad,married,43,-1,-1,-1,-1,0,-1,1457.0,1799.0,5029.0,3103.0,1838.0,690.0,1808.0,5054.0,3109.0,9.0,693.0,3579.0,0
19157,350000.0,female,grad,single,36,-2,-2,-2,-2,-2,-2,3272.0,6968.0,0.0,0.0,0.0,0.0,7008.0,0.0,0.0,0.0,0.0,0.0,0
19158,100000.0,female,highschool,single,39,0,0,0,0,0,0,86453.0,84526.0,82078.0,25991.0,28071.0,28611.0,5000.0,5000.0,1300.0,5000.0,6000.0,5000.0,0
19159,50000.0,female,highschool,married,46,0,0,0,0,0,-2,48796.0,48797.0,49115.0,47991.0,0.0,0.0,2000.0,2000.0,1018.0,0.0,0.0,0.0,0
19160,360000.0,female,university,married,43,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
19161,210000.0,female,university,single,38,-1,-1,-1,-1,-1,-1,1026.0,3751.0,4366.0,5602.0,21034.0,1026.0,3751.0,4366.0,5602.0,21034.0,1026.0,1026.0,0
19162,500000.0,female,university,married,39,-2,-2,-2,-2,-2,-2,1948.0,599.0,552.0,6360.0,0.0,6054.0,599.0,552.0,6360.0,0.0,6054.0,0.0,0
19163,290000.0,female,university,married,47,0,0,0,0,0,0,244377.0,244394.0,244535.0,244518.0,243689.0,241125.0,10000.0,10000.0,10000.0,9009.0,9031.0,9000.0,0
19164,350000.0,female,highschool,married,36,0,0,2,0,0,0,255751.0,275156.0,260963.0,261263.0,255566.0,254941.0,33010.0,0.0,11021.0,9200.0,8500.0,8300.0,0
19165,190000.0,female,university,married,33,-2,-2,-2,-2,-2,-2,2125.0,3405.0,2131.0,2131.0,2131.0,0.0,3411.0,2131.0,2131.0,2131.0,0.0,5354.0,0
19166,180000.0,female,grad,single,34,0,0,0,0,0,0,108016.0,180959.0,169362.0,163957.0,138409.0,132864.0,150000.0,8000.0,5500.0,5000.0,5500.0,6000.0,0
19167,110000.0,female,university,married,35,0,0,0,0,0,0,6137.0,7040.0,3861.0,4869.0,4966.0,5070.0,1053.0,1073.0,1081.0,178.0,184.0,185.0,1
19168,200000.0,female,highschool,single,33,1,2,2,2,2,2,51979.0,51016.0,54736.0,55424.0,56101.0,57137.0,0.0,5000.0,2000.0,2000.0,1900.0,2200.0,1
19169,210000.0,female,university,married,40,-1,-1,-1,-1,-1,-1,10240.0,-660.0,117.0,4890.0,-356.0,4644.0,0.0,5000.0,5000.0,0.0,5000.0,1000.0,0
19170,100000.0,female,highschool,married,36,-1,-1,-1,-1,-1,-1,476.0,476.0,476.0,476.0,476.0,1075.0,476.0,476.0,476.0,476.0,1075.0,876.0,0
19171,130000.0,female,university,married,43,0,0,0,0,0,0,135390.0,134974.0,132242.0,122832.0,55232.0,78266.0,6329.0,5472.0,5701.0,2211.0,38663.0,2350.0,0
19172,70000.0,female,highschool,single,38,0,0,0,0,0,0,70621.0,69821.0,68683.0,68771.0,55168.0,49674.0,2506.0,3500.0,2104.0,2015.0,2001.0,2102.0,0
19173,100000.0,female,university,married,33,0,0,0,0,0,0,92189.0,88832.0,89762.0,77986.0,71031.0,66983.0,3252.0,3215.0,2792.0,1881.0,1945.0,2184.0,0
19174,150000.0,female,highschool,married,35,-2,-1,2,-1,-1,-1,600.0,660.0,330.0,330.0,330.0,740.0,660.0,0.0,330.0,330.0,740.0,0.0,0
19175,160000.0,female,highschool,married,39,0,0,-1,-1,-1,-1,102358.0,103698.0,1048.0,1048.0,1048.0,1221.0,4671.0,1048.0,1048.0,1048.0,1221.0,1048.0,0
19176,30000.0,female,highschool,married,48,1,-1,-1,-2,-2,-2,-100.0,100.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0
19177,80000.0,female,university,married,36,-1,-1,-1,-1,-1,-1,816.0,1419.0,1845.0,1799.0,599.0,-1.0,1423.0,1856.0,1804.0,600.0,0.0,0.0,0
19178,200000.0,female,university,married,44,-2,-2,-2,-2,-2,-2,7096.0,1323.0,8457.0,48757.0,4200.0,7312.0,1336.0,8457.0,48757.0,4200.0,7312.0,21740.0,0
19179,180000.0,female,highschool,married,41,2,2,2,2,0,0,96093.0,100094.0,101204.0,98680.0,100644.0,102750.0,6500.0,3582.0,0.0,3605.0,3731.0,3752.0,1
19180,180000.0,female,university,married,34,0,0,0,0,0,0,47517.0,26137.0,18177.0,16866.0,15067.0,7615.0,1526.0,3006.0,5020.0,5000.0,2000.0,935.0,0
19181,170000.0,female,university,married,35,0,0,0,0,0,0,144606.0,136269.0,139337.0,141018.0,119039.0,88833.0,5007.0,7004.0,7008.0,5005.0,4009.0,3807.0,0
19182,50000.0,female,grad,single,35,0,0,0,0,0,0,4309.0,10834.0,15251.0,12159.0,9581.0,15222.0,7000.0,8000.0,9400.0,1000.0,6000.0,3000.0,0
19183,160000.0,female,highschool,married,40,0,0,0,0,0,0,93287.0,91031.0,89764.0,87919.0,86279.0,84794.0,3230.0,3500.0,3000.0,2956.0,3100.0,3400.0,0
19184,160000.0,female,university,married,40,-2,-2,-2,-2,-2,-2,390.0,390.0,390.0,390.0,390.0,390.0,390.0,780.0,390.0,390.0,390.0,390.0,1
19185,20000.0,female,grad,single,22,0,0,0,0,0,0,18390.0,19760.0,18570.0,17604.0,11973.0,9517.0,2000.0,1376.0,1383.0,1000.0,455.0,1500.0,0
19186,70000.0,female,university,married,24,0,0,0,0,0,-1,33602.0,41574.0,30777.0,30155.0,14298.0,1579.0,10096.0,3000.0,1005.0,2000.0,1579.0,2882.0,0
19187,240000.0,female,university,single,38,-2,-2,-2,-2,-2,-2,34752.0,30073.0,24315.0,3724.0,28347.0,11280.0,30073.0,24315.0,3724.0,28347.0,11280.0,31266.0,0
19188,300000.0,female,university,married,45,0,0,0,0,0,0,343205.0,335000.0,322462.0,312973.0,262255.0,251413.0,12429.0,11254.0,10956.0,8587.0,8638.0,9284.0,0
19189,420000.0,female,university,married,37,-2,-2,-2,-2,-2,-2,4904.0,5248.0,5344.0,5058.0,2019.0,2443.0,5332.0,5348.0,5065.0,2019.0,2443.0,4697.0,0
19190,200000.0,female,highschool,married,43,1,2,0,0,0,0,119432.0,116014.0,119576.0,123551.0,129486.0,133262.0,0.0,5000.0,5000.0,7000.0,5000.0,5000.0,1
19191,50000.0,female,university,married,47,0,0,0,0,0,0,27121.0,53680.0,20476.0,21781.0,17792.0,16657.0,2000.0,1700.0,2000.0,1000.0,702.0,600.0,0
19192,50000.0,female,university,married,38,0,0,0,-1,0,0,20606.0,18750.0,0.0,31288.0,27335.0,30626.0,2000.0,0.0,95000.0,1000.0,3700.0,16.0,0
19193,200000.0,female,grad,married,38,-2,-2,-2,-2,-2,-2,2571.0,2772.0,2571.0,2571.0,2571.0,2571.0,2772.0,2571.0,2571.0,2571.0,2571.0,2571.0,0
19194,200000.0,female,grad,single,32,0,0,0,0,0,0,118532.0,121068.0,119122.0,121402.0,115419.0,116749.0,6000.0,4500.0,4300.0,6000.0,4400.0,4500.0,0
19195,380000.0,female,university,married,33,1,1,2,2,2,2,363944.0,385726.0,368318.0,354443.0,354765.0,354579.0,29540.0,74.0,14301.0,13000.0,12800.0,12800.0,0
19196,50000.0,female,grad,single,27,-1,0,0,0,-1,-1,17626.0,16789.0,12946.0,20650.0,20650.0,2529.0,1547.0,8000.0,8000.0,20650.0,2529.0,0.0,0
19197,50000.0,female,grad,single,28,-1,-1,-1,-1,-1,0,1460.0,1625.0,3505.0,12931.0,2972.0,1589.0,1625.0,3556.0,14010.0,3000.0,0.0,691.0,0
19198,500000.0,female,university,single,35,-2,-2,-2,-2,-2,-2,35757.0,22370.0,7303.0,19436.0,45604.0,25996.0,22372.0,7364.0,19445.0,45604.0,25996.0,4420.0,0
19199,300000.0,female,university,married,40,-1,-1,-2,-2,-2,-2,2470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
19200,170000.0,female,university,single,32,0,0,0,0,-1,0,10928.0,8400.0,5654.0,6285.0,4417.0,740.0,6151.0,4110.0,6920.0,6637.0,0.0,16744.0,1
19201,20000.0,female,university,married,46,3,2,2,2,3,5,11698.0,13189.0,14663.0,16109.0,19525.0,18646.0,2000.0,2000.0,2000.0,4000.0,0.0,1000.0,1
19202,20000.0,female,university,married,43,-1,-1,-1,-1,-1,-1,1475.0,1291.0,3898.0,1681.0,901.0,0.0,1291.0,3898.0,1681.0,901.0,0.0,0.0,0
19203,280000.0,female,university,single,36,0,0,0,0,0,0,183797.0,168402.0,161474.0,152092.0,145229.0,148602.0,6083.0,5913.0,5293.0,5126.0,5640.0,5119.0,0
19204,80000.0,female,university,single,22,-1,0,0,0,0,0,858.0,1468.0,1724.0,2884.0,2994.0,28788.0,1000.0,1036.0,1196.0,306.0,26045.0,1513.0,0
19205,20000.0,female,university,single,24,0,0,0,2,0,0,17372.0,17859.0,20567.0,19928.0,18711.0,19408.0,1500.0,3000.0,0.0,1000.0,1000.0,1500.0,0
19206,70000.0,female,grad,single,24,0,0,0,0,0,0,110176.0,56378.0,57572.0,58130.0,59289.0,61331.0,2700.0,2700.0,2110.0,2125.0,3000.0,2300.0,0
19207,30000.0,female,university,married,25,2,2,2,2,2,2,23888.0,26966.0,27640.0,26897.0,27949.0,29645.0,3800.0,1400.0,0.0,1500.0,2300.0,1114.0,1
19208,170000.0,female,university,single,37,0,0,0,0,0,0,117527.0,120998.0,120582.0,112819.0,113932.0,107776.0,5837.0,4278.0,4021.0,3828.0,3843.0,3879.0,0
19209,320000.0,female,university,single,30,0,0,0,0,0,0,97541.0,99815.0,103701.0,106195.0,106946.0,109228.0,3900.0,5500.0,5700.0,4000.0,4000.0,4000.0,0
19210,210000.0,female,grad,single,30,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
19211,310000.0,female,university,single,31,0,0,0,0,0,0,14015.0,15377.0,16393.0,14855.0,12662.0,9628.0,2000.0,1300.0,1461.0,1000.0,2000.0,2000.0,0
19212,230000.0,female,grad,single,29,1,-1,-1,-1,0,0,0.0,162.0,1129.0,1130.0,1130.0,1130.0,162.0,1140.0,1130.0,0.0,0.0,0.0,0
19213,90000.0,female,university,married,31,2,2,0,0,0,0,90089.0,91196.0,89779.0,89214.0,88847.0,88724.0,3500.0,4400.0,5013.0,4000.0,4000.0,4000.0,1
19214,200000.0,female,grad,single,31,-2,-2,-2,-2,-2,-2,6024.0,2180.0,2750.0,0.0,1060.0,2000.0,2180.0,2750.0,0.0,1060.0,2000.0,1060.0,0
19215,150000.0,female,university,single,34,3,3,4,4,5,5,103389.0,108189.0,112968.0,117613.0,122161.0,129616.0,8000.0,8000.0,8000.0,8000.0,10000.0,5000.0,0
19216,60000.0,female,grad,single,27,0,0,0,0,0,0,23690.0,22413.0,17399.0,16553.0,14259.0,14134.0,1283.0,1584.0,1217.0,496.0,662.0,489.0,0
19217,50000.0,female,university,single,38,-1,-1,0,0,0,0,1496.0,35007.0,32672.0,34087.0,37114.0,45043.0,35007.0,2000.0,2000.0,5000.0,10000.0,2000.0,0
19218,200000.0,female,grad,single,40,0,0,0,0,0,0,132563.0,135202.0,137111.0,137121.0,139343.0,141859.0,4841.0,5047.0,4922.0,4926.0,5105.0,5500.0,0
19219,220000.0,female,university,married,35,0,0,0,0,0,0,41259.0,37465.0,39494.0,16842.0,0.0,8419.0,2000.0,3000.0,1160.0,1000.0,0.0,1000.0,0
19220,300000.0,female,highschool,married,34,-2,-2,-2,-2,-2,-2,-75.0,29014.0,21180.0,-20.0,-20.0,4045.0,29089.0,21286.0,0.0,0.0,4065.0,0.0,0
19221,30000.0,female,university,married,47,2,2,2,0,0,0,25893.0,30628.0,29368.0,27769.0,25999.0,26924.0,5501.0,22.0,2000.0,1000.0,2000.0,2039.0,1
19222,330000.0,female,other,married,36,0,-1,-1,0,0,0,18768.0,3736.0,119340.0,134194.0,76865.0,78760.0,3744.0,119356.0,20062.0,10189.0,30032.0,4005.0,0
19223,280000.0,female,grad,married,42,0,0,0,0,0,0,172886.0,175152.0,172505.0,175967.0,178548.0,176939.0,6232.0,12104.0,7002.0,6302.0,6417.0,6502.0,0
19224,330000.0,female,grad,single,38,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
19225,390000.0,female,highschool,single,45,0,-1,-1,-1,-1,0,94373.0,2230.0,609.0,-3261.0,36635.0,38396.0,2230.0,609.0,0.0,40396.0,3000.0,105100.0,0
19226,200000.0,female,university,married,38,-1,-1,-1,-1,-1,0,788.0,165.0,1520.0,413.0,150.0,150.0,165.0,1520.0,413.0,300.0,0.0,1638.0,0
19227,20000.0,female,highschool,single,45,0,0,0,0,0,0,12670.0,13682.0,14399.0,15408.0,15728.0,17082.0,1520.0,1234.0,1243.0,563.0,1609.0,1500.0,0
19228,140000.0,female,university,married,32,0,0,0,0,0,0,52825.0,52711.0,50440.0,47945.0,17990.0,15735.0,3000.0,5007.0,10000.0,5011.0,5000.0,10000.0,0
19229,30000.0,female,grad,married,32,-1,-1,-1,-2,-2,-2,3684.0,2911.0,5831.0,2083.0,2903.0,3874.0,2911.0,5842.0,2088.0,2903.0,3874.0,3201.0,0
